key	cost	effect_bundle	category	pre_requisite_set
nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_flaming_greater_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_flaming_greater_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_contact_frostbite_ranged_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_contact_frostbite_ranged_ammo_type_frozen	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_ranged_ammo_type_frozen	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_ranged_ammo_type_frozen	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing_greater	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing_greater	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_multi	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_multi	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_arcane_fire_ammo_type_explosive_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_arcane_fire_ammo_type_explosive_arcane_fire	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_contact_suppressed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_contact_suppressed	arrow	
nanu_dynamic_ror_special_nurgle_enemy_ranged_magic_ammo_type_explosive_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_nurgle_enemy_ranged_magic_ammo_type_explosive_magic	arrow	
nanu_dynamic_ror_special_ogre_ally_all_contact_bone_breaker_attacks_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_all_contact_bone_breaker_attacks_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_all_contact_dazed_attacks_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_all_contact_dazed_attacks_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodgreed	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodgreed	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodthirst	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodthirst	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_crush_the_weak_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_crush_the_weak_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_frenzied_charge_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_frenzied_charge_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_monstrous_strength_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_monstrous_strength_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_relentless_assault	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_relentless_assault	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_run_them_down	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_run_them_down	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_strength_from_flesh_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_strength_from_flesh_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_ally_melee_ability_unstoppable_charge_ogre_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_ally_melee_ability_unstoppable_charge_ogre_charge	weapon	
nanu_dynamic_ror_special_ogre_enemy_all_contact_entangling_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_all_contact_entangling_attacks	weapon	
nanu_dynamic_ror_special_ogre_enemy_all_contact_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_all_contact_poison_attacks_ammo_type_poison	weapon	
nanu_dynamic_ror_special_ogre_enemy_all_contact_potent_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_all_contact_potent_poison_attacks_ammo_type_poison	weapon	
nanu_dynamic_ror_special_ogre_enemy_all_contact_rampaging_poison_attacks_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_all_contact_rampaging_poison_attacks_ammo_type_anti_large	weapon	
nanu_dynamic_ror_special_ogre_enemy_all_contact_virulent_poison_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_all_contact_virulent_poison_attacks_ammo_type_poison	weapon	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_charge_breaker	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_charge_breaker	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_colossal_strike_bonus_vs_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_colossal_strike_bonus_vs_large	weapon	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_courage_in_death	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_courage_in_death	weapon	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_or_die	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_or_die	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_your_ground	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_your_ground	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_thornmail	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_thornmail	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_ability_undaunted_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_ability_undaunted_immPsy	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_attribute_brace	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_attribute_brace	armour	
nanu_dynamic_ror_special_ogre_enemy_melee_attribute_counter_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_attribute_counter_charge	weapon	
nanu_dynamic_ror_special_ogre_enemy_melee_attribute_immPsy_bonus_vs_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_melee_attribute_immPsy_bonus_vs_large	weapon	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_expert_skirmisher_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_expert_skirmisher_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_greater_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_greater_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_greater_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_greater_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_ogre_enemy_ranged_contact_suppressed_ammo_type_anti_large	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_ogre_enemy_ranged_contact_suppressed_ammo_type_anti_large	arrow	
nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_ensorcelling_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_ensorcelling_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_purity_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_purity_arcane_fire_attacks_ammo_type_arcane_fire	armour	
nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_warding_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_warding_arcane_fire_attacks_ammo_type_arcane_fire	armour	
nanu_dynamic_ror_special_plague_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_ensorcelled_weapons_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_ability_ever_burning_light_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_ever_burning_light_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_ability_wake_of_fire_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_wake_of_fire_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_ability_wake_of_fire_flaming_sword_of_rhuin_contact_burning_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_ability_wake_of_fire_flaming_sword_of_rhuin_contact_burning_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_contact_burning_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_contact_burning_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_large_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_large_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_medium_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_medium_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_small_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_death_explosion_flaming_small_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_plague_enemy_all_death_explosion_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_all_death_explosion_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_melee_ability_beacon_of_hope_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_melee_ability_beacon_of_hope_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_melee_ability_blinding_radiance_contact_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_melee_ability_blinding_radiance_contact_arcane_fire_attacks_ammo_type_arcane_fire	weapon	
nanu_dynamic_ror_special_plague_enemy_melee_ability_resplendent_armour_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_melee_ability_resplendent_armour_arcane_fire_attacks_ammo_type_arcane_fire	armour	
nanu_dynamic_ror_special_plague_enemy_melee_ability_resplendent_armour_attribute_immune_to_contact	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_melee_ability_resplendent_armour_attribute_immune_to_contact	armour	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_ranged_rapid_fire_aoe_contact_suppressed_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_ranged_rapid_fire_aoe_contact_suppressed_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_ranged_rapid_fire_contact_suppressed_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_ranged_rapid_fire_contact_suppressed_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_arcane_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_arcane_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_arcane_greater_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_arcane_greater_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_fire_charge_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_fire_charge_contact_scorching_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_fire_charge_greater_contact_scorching_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_fire_charge_greater_contact_scorching_flaming_attacks_ammo_type_flaming	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_flaming_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_flaming_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_flaming_greater_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ability_volley_flaming_greater_contact_scorching_arcane_fire_attacks_ammo_type_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_ammo_type_explosive	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_ammo_type_explosive	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_contact_burning_arcane_fire_attacks_ammo_type_explosive_arcane_fire	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_contact_burning_arcane_fire_attacks_ammo_type_explosive_arcane_fire	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_contact_burning_flaming_attacks_ammo_type_explosive_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_contact_burning_flaming_attacks_ammo_type_explosive_flaming	arrow	
nanu_dynamic_ror_special_plague_enemy_ranged_contact_dampen_magic_attacks_ammo_type_explosive_magic	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_plague_enemy_ranged_contact_dampen_magic_attacks_ammo_type_explosive_magic	arrow	
nanu_dynamic_ror_special_skaven_ally_all_snare_nets	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_ally_all_snare_nets	weapon	
nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_ally_melee_skavenbrew	weapon	
nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_ally_powder_endless_drum	arrow	
nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_ability_aura_of_shielding	armour	
nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_contact_burning_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_contact_contaminated_attacks_ammo_type_poison	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_contact_crushing_attacks	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_contact_disorienting_attacks	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_large_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_large_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_medium_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_medium_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_small_flaming_attacks_ammo_type_flaming	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_all_death_explosion_flaming_small_flaming_attacks_ammo_type_flaming	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_protection	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_purity_attribute_immPsy	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_aura_of_warding	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_bathed_in_blood_bonus_vs_infantry_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_bonus_vs_infantry_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_blood_frenzy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_courage_in_death_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_crowfeast	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_crowfeast	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_crush_the_weak	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_crush_the_weak	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_dread_aversion_attribute_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_dread_aversion_attribute_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_dread_legion_causes_terror	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_dread_legion_causes_terror	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_ever_burning_light_contact_blinding	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_ever_burning_light_contact_blinding	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_frenzied_charge	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_frenzied_charge	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_frenzy_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_frenzy_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_gorefeast_causes_terror_vs_skaven	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_gorefeast_causes_terror_vs_skaven	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_heroic_charge_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_heroic_charge_attribute_immPsy	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_hold_the_line_attribute_immPsy	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_hold_the_line_attribute_immPsy	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_holy_aura_attribute_immune_to_contact	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_holy_aura_attribute_immune_to_contact	armour	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_miasma_of_dispair_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_miasma_of_dispair_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_monstrous_strength_bonus_vs_infantry_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_relentless_assault_bonus_vs_infantry_attribute_causes_fear	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_relentless_assault_bonus_vs_infantry_attribute_causes_fear	weapon	
nanu_dynamic_ror_special_skaven_enemy_melee_ability_resplendent_armour_attribute_immune_to_contact	wh2_dlc16_throt_flesh_lab_zero_cost_augments	nanu_dynamic_ror_special_skaven_enemy_melee_ability_resplendent_armour_attribute_immune_to_contact	armour	
