key	text	tooltip
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_contact_sundering_magic_attacks_ammo_type_magic	Sundering Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_contact_toxic_sludge_magic_attacks_ammo_type_poison	Toxic Sludge Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_death_explosion_arcane_medium_barrier_boost_magic_attacks_ammo_type_magic	Arcane Vessel	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_death_explosion_arcane_medium_magic_attacks_ammo_type_magic	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_death_explosion_arcane_small_barrier_boost_magic_attacks_ammo_type_magic	Arcane Vessel	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_death_explosion_arcane_small_magic_attacks_ammo_type_magic	Arcane Burst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_all_magic_attacks_ammo_type_magic	Magic Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_melee_ability_aura_of_dispelling_contact_magic_attacks_disrupting	Dispelling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	Greater Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_magic_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_melee_skaven_enemy_bonus_vs_infantry	Rat Catchers	false
effect_bundles_localised_title_nanu_dynamic_ror_special_melee_slaanesh_ally_attribute_devastating_flanker_vanguard	Rapier of Ecstasy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_ability_frozen_tomb_contact_freezing_attacks_ammo_type_anti_large_frozen	Frozen Tomb	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_ability_frozen_tomb_contact_freezing_attacks_bonus_vs_large_ammo_type_anti_large_frozen	Frozen Tomb	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_snare_bonus_vs_large_ammo_type_anti_large	Monster Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_ability_hunter_trap_bonus_vs_large_ammo_type_anti_large	Monster Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_bleed_attacks_bonus_vs_large_ammo_type_anti_large	Bleed Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_deadly_poison_bonus_vs_large_ammo_type_anti_large_poison	Deadly Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_disorienting_attacks_bonus_vs_large_ammo_type_anti_large	Disorienting Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_entangling_attacks_bonus_vs_large_ammo_type_anti_large	Entangling Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_freezing_attacks_ammo_type_anti_large_frozen	Freezing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_freezing_attacks_bonus_vs_large_ammo_type_anti_large_frozen	Freezing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_frostbite_attacks_bonus_vs_large_ammo_type_anti_large_frozen	Frostbite Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_poison_attacks_bonus_vs_large_ammo_type_anti_large_poison	Poison Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_potent_poison_attacks_bonus_vs_large_ammo_type_anti_large_poison	Potent Poison Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_toxic_sludge_attacks_bonus_vs_large_ammo_type_anti_large_poison	Toxic Sludge Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_all_contact_virulent_poison_attacks_bonus_vs_large_ammo_type_anti_large_poison	Virulent Poison Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_charge_breaker_bonus_vs_large	Charge Breaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_colossal_strike_bonus_vs_large	Beastslayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_courage_in_death_bonus_vs_large	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_freezing_aura_contact_freezing_attacks_ammo_type_anti_large_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_freezing_aura_contact_freezing_attacks_bonus_vs_large_ammo_type_anti_large_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_grim_resolve_immPsy_bonus_vs_large	Grim Resolve	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_thornmail	Thornmail	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_ability_undaunted_immPsy_bonus_vs_large	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_melee_attribute_brace_bonus_vs_large	Brace	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_expert_skirmisher_ammo_type_anti_large	Expert Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_rapid_fire_aoe_contact_suppressed_ammo_type_anti_large	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_rapid_fire_contact_suppressed_ammo_type_anti_large	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_barbed_contact_bleed_ammo_type_anti_large	Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_barbed_greater_contact_bleed_ammo_type_anti_large	Greater Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_piercing_ammo_type_anti_large	Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_piercing_greater_ammo_type_anti_large	Greater Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_poison_contact_poison_ammo_type_anti_large_poison	Poison Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_ability_volley_poison_greater_contact_poison_ammo_type_anti_large_poison	Greater Poison Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_monstrous_enemy_ranged_contact_suppressed_ammo_type_anti_large	Suppressing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_all_climate_frozen_abiity_freezing_aura_contact_freezing_attacks_ammo_type_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_all_climate_frozen_abiity_freezing_aura_contact_frostbite_attacks_ammo_type_frozen	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_berserk_bloodthirsty_rampage_bonus_vs_infantry	Bloodthirsty Berserk	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_berserk_bonus_vs_infantry	Berserk	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_berserk_terrifying_rampage_bonus_vs_infantry	Terrifying Berserk	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_berserk_unstoppable_rampage_bonus_vs_infantry	Unstoppable Berserk	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_bloodthirst	Bloodthirst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_chilling_aura	Chilling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_colossal_strike_bonus_vs_large	Beastslayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_frenzied_charge	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_frenzy_immPsy	Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_rage	Rage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_ability_run_them_down	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_attribute_amphibious_attribute_immPsy_vanguard	Aquatic Vanguard	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_climate_frozen_ability_freezing_aura	Freezing Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_ally_melee_climate_frozen_contact_freezing_attacks_ammo_type_frozen	Freezing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_snare_ammo_type_anti_large	Mammoth Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_all_ability_hunter_trap_ammo_type_anti_large	Mammoth Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_all_contact_frostbite_attacks_ammo_type_frozen	Frostbite Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_all_contact_rampaging_poison_ammo_type_poison	Rampaging Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_colossal_strike_contact_burning_flaming_attacks_bonus_vs_large_anti_large_ammo_type_flaming	Trollslayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_colossal_strike_contact_scorching_flaming_attacks_bonus_vs_large_anti_large_ammo_type_flaming	Werekin Slayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_grim_resolve_immPsy	Grim Resolve	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_hold_the_line	Hold the Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_stand_or_die	Stand or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_undaunted_immPsy	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_valiant_war_cry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_vengeful_war_cry	Vengeful War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_vicious_war_cry	Vicious War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_melee_ability_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_ability_expert_skirmisher	Expert Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_ability_volley_flaming_contact_burning_flaming_attacks_ammo_type_flaming	Troll Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_ability_volley_flaming_contact_scorching_flaming_attacks_ammo_type_flaming	Werekin Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_ability_volley_flaming_greater_contact_burning_flaming_attacks_ammo_type_flaming	Troll Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_ability_volley_flaming_greater_contact_scorching_flaming_attacks_ammo_type_flaming	Werekin hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_contact_burning_flaming_attacks_ammo_type_anti_large_flaming	Troll Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_contact_scorching_flaming_attacks_ammo_type_anti_large_flaming	Troll Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_norsca_enemy_ranged_contact_suppressing_flaming_attacks_ammo_type_anti_large_flaming	Troll Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_all_attribute_daemonic_fear_magic_attacks_ammo_type_magic	Daemon of Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_ability_ensorcelled_weapons_contact_magic_poison_ammo_type_poison	Nurglish Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_ability_ensorcelled_weapons_contact_magic_poison_aoe_ammo_type_poison	Nurglish Weapons	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_attribute_perfect_vigour	Perfect Vigour	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_contaminated_attacks_ammo_type_poison	Contaminated Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_contaminated_magic_attacks_ammo_type_poison	Contaminated Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_entropic_attacks	Searing Acid	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_entropic_magic_attacks_ammo_type_poison	Searing Acid	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_poison_attacks_ammo_type_poison	Poison Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_potent_poison_attacks_ammo_type_poison	Potent Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_toxic_sludge_ammo_type_poison	Toxic Sludge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_toxic_sludge_magic_attacks_ammo_type_poison	Toxic Sludge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_contact_virulent_poison_attacks_ammo_type_poison_attacks	Virulent Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_death_explosion_gaseous_large_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_death_explosion_gaseous_medium_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_death_explosion_gaseous_small_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_death_explosion_rancid_blood_contact_toxic_sludge	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_all_death_explosion_rancid_blood_foetid_stench	Blessed by Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_melee_ability_living_armour	Living Armor	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_ally_melee_ability_regeneration	Regeneration	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_ability_wake_of_fire_contact_arcane_fire_scorching_attacks_ammo_type_flaming	Wake of Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_arcane_fire_attacks_ammo_type_arcane_fire	Arcane Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_contact_blinding_arcane_fire_attacks_ammo_type_arcane_fire	Blinding Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_contact_dark_blood_attacks	Dark Blood Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_contact_frostbite_magic_attacks_ammo_type_frozen	Frostbite Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_death_explosion_flaming_large_flaming_attacks_ammo_type_flaming	Cleansing Flame	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_death_explosion_flaming_medium_flaming_attacks_ammo_type_flaming	Cleansing Flame	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_death_explosion_flaming_small_flaming_attacks_ammo_type_flaming	Cleansing Flame	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_death_explosion_holy_fire_arcane_fire_attacks_ammo_type_arcane_fire	Cleansing Flame	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_all_death_explosion_warpfire_storm	Cleansing Flame	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_dispelling	Aura of Dispelling	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_protection	Aura of Protection	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_purity	Aura of Purity	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_aura_of_warding	Aura of Warding	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_beacon_of_hope	Beacon of Hope	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_blinding_radiance	Blinding Radiance	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_chilling_aura	Chilling Aura	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_colossal_strike_bonus_vs_large_contact_arcane_fire_scorching_attacks	Toad Slayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_courage_in_death	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_ever_burning_light_contact_blinding	Ever Burning Light	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_frenzy_immPsy	Frenzy	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_grim_resolve_immPsy	Grim Resolve	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_hold_the_line	Hold the Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_run_them_down	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_stand_or_die	Stand Or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_thornmail	Thornmail	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_undaunted_immPsy	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_valiant_war_cry	Valiant War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_vengeful_war_cry	Vengeful War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_vicious_war_cry	Vicious War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_ability_violent_war_cry	Violent War Cry	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_attribute_encourage	Encourage	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_attribute_immPsy_unbreakable_vs_nurgle	Immune to Psychology	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_attribute_immune_to_contact	Immunization	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_contact_cursed	Nurgle Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_contact_dark_blood	Nurgle Bane	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_melee_thornmail_attribute_immPsy	Victory over Nurgle	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_powder_ability_firing_line	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_powder_ability_firing_line_aoe	Firing Line	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_expert_skirmisher	Expert Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_hawkish_precision	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_rapid_fire	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_rapid_fire_aoe	Rapid Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_arcane_greater_magic_attacks_ammo_type_magic	Greater Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_arcane_magic_attacks_ammo_type_magic	Arcane Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_barbed	Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_barbed_greater	Greater Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_fire_charge	Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_fire_charge_greater	Greater Fire Charge Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_flaming_flaming_attacks_ammo_type_flaming	Flaming Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_flaming_greater_flaming_attacks_ammo_type_flaming	Greater Flaming Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_contact_frostbite_ranged_ammo_type_frozen	Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_ice_shard_greater_contact_frostbite_ranged_ammo_type_frozen	Greater Ice Shard Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing	Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ability_volley_piercing_greater	Greater Piercing Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_anti_large	Plague Toad Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_ammo_type_multi	Multi Shot	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_arcane_fire_ammo_type_explosive_arcane_fire	Holy Fire 	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_contact_suppressed	Suppressing Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_nurgle_enemy_ranged_magic_ammo_type_explosive_magic	Nurgling Hunter	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_all_contact_bone_breaker_attacks_ogre_charge	Bonebreaker Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_all_contact_dazed_attacks_ogre_charge	Dazed Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodgreed	Bloodgreed	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_bloodthirst	Bloothirst	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_crush_the_weak_ogre_charge	Crush the Weak	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_frenzied_charge_ogre_charge	Frenzied Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_monstrous_strength_ogre_charge	Monstrous Strength	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_relentless_assault	Relentless Assault	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_run_them_down	Run Them Down	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_strength_from_flesh_ogre_charge	Strength from Flesh	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_ally_melee_ability_unstoppable_charge_ogre_charge	Unstoppable Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_all_contact_entangling_attacks	Entangling Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_all_contact_poison_attacks_ammo_type_poison	Poison Attacks	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_all_contact_potent_poison_attacks_ammo_type_poison	Potent Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_all_contact_rampaging_poison_attacks_ammo_type_anti_large	Witch Elf Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_all_contact_virulent_poison_attacks_ammo_type_poison	Virulent Poison	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_charge_breaker	Charge Breaker	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_colossal_strike_bonus_vs_large	Beastslayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_courage_in_death	Courage in Death	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_or_die	Stand or Die	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_stand_your_ground	Stand Your Ground	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_thornmail	Thornmail	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_ability_undaunted_immPsy	Undaunted	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_attribute_brace	Brace	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_attribute_counter_charge	Counter Charge	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_melee_attribute_immPsy_bonus_vs_large	Ogre Slayer	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_expert_skirmisher_ammo_type_anti_large	Expert Skirmisher	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_hawkish_precision_ammo_type_anti_large	Hawkish Precision	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_ammo_type_anti_large	Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_barbed_greater_ammo_type_anti_large	Greater Barbed Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_ammo_type_anti_large	Broadhead Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_ability_volley_bonus_vs_large_greater_ammo_type_anti_large	Greater Broadhead Volley	false
effect_bundles_localised_title_nanu_dynamic_ror_special_ogre_enemy_ranged_contact_suppressed_ammo_type_anti_large	Suppressing Fire	false
effect_bundles_localised_title_nanu_dynamic_ror_special_plague_enemy_all_ability_aura_of_ensorcelling_arcane_fire_attacks_ammo_type_arcane_fire	Aura of Ensorcelling (Flaming)	false
